Era,Feature,Base,Lag,IsDelta,r,p,sig,n,target
Hiking,finbert_IS_EP_min:lag11,finbert_IS_EP_min,11,False,0.3935,0.1062,,18,MRO_diff
Hiking,finbert_IS_EP_min:lag12,finbert_IS_EP_min,12,False,0.3854,0.1142,,18,MRO_diff
Hiking,finbert_IS_EP_min:lag13,finbert_IS_EP_min,13,False,0.2339,0.3503,,18,MRO_diff
Hiking,finbert_IS_EP_min:lag14,finbert_IS_EP_min,14,False,0.235,0.348,,18,MRO_diff
Hiking,finbert_IS_EP_min:lag15,finbert_IS_EP_min,15,False,0.2341,0.3498,,18,MRO_diff
Hiking,finbert_IS_MP_min:lag1,finbert_IS_MP_min,1,False,0.5028,0.0334,*,18,MRO_diff
Hiking,finbert_IS_MP_min:lag2,finbert_IS_MP_min,2,False,0.4231,0.0802,,18,MRO_diff
Hiking,finbert_IS_MP_min:lag3,finbert_IS_MP_min,3,False,0.4151,0.0867,,18,MRO_diff
Hiking,finbert_IS_MP_min:lag4,finbert_IS_MP_min,4,False,0.5123,0.0297,*,18,MRO_diff
Hiking,finbert_IS_MP_min:lag5,finbert_IS_MP_min,5,False,0.4592,0.0552,,18,MRO_diff
Hiking,finbert_IS_MP_min:lag6,finbert_IS_MP_min,6,False,0.497,0.0359,*,18,MRO_diff
Hiking,finbert_IS_MP_min:lag7,finbert_IS_MP_min,7,False,0.6091,0.0073,**,18,MRO_diff
Hiking,finbert_IS_MP_min:lag8,finbert_IS_MP_min,8,False,0.6433,0.004,**,18,MRO_diff
Hiking,finbert_IS_MP_min:lag9,finbert_IS_MP_min,9,False,0.7108,0.0009,***,18,MRO_diff
Hiking,finbert_IS_MP_min:lag10,finbert_IS_MP_min,10,False,0.7384,0.0005,***,18,MRO_diff
Hiking,finbert_IS_MP_min:lag11,finbert_IS_MP_min,11,False,0.7361,0.0005,***,18,MRO_diff
Hiking,finbert_IS_MP_min:lag12,finbert_IS_MP_min,12,False,0.6533,0.0033,**,18,MRO_diff
Hiking,finbert_IS_MP_min:lag13,finbert_IS_MP_min,13,False,0.6551,0.0032,**,18,MRO_diff
Hiking,finbert_IS_MP_min:lag14,finbert_IS_MP_min,14,False,0.5159,0.0284,*,18,MRO_diff
Hiking,finbert_IS_MP_min:lag15,finbert_IS_MP_min,15,False,0.4768,0.0454,*,18,MRO_diff
Hiking,finbert_QA_EP_min:lag1,finbert_QA_EP_min,1,False,0.2862,0.2496,,18,MRO_diff
Hiking,finbert_QA_EP_min:lag2,finbert_QA_EP_min,2,False,0.2793,0.2618,,18,MRO_diff
Hiking,finbert_QA_EP_min:lag3,finbert_QA_EP_min,3,False,0.3336,0.1761,,18,MRO_diff
Hiking,finbert_QA_EP_min:lag4,finbert_QA_EP_min,4,False,0.367,0.1341,,18,MRO_diff
Hiking,finbert_QA_EP_min:lag5,finbert_QA_EP_min,5,False,0.3234,0.1906,,18,MRO_diff
Hiking,finbert_QA_EP_min:lag6,finbert_QA_EP_min,6,False,0.3958,0.104,,18,MRO_diff
Hiking,finbert_QA_EP_min:lag7,finbert_QA_EP_min,7,False,0.3124,0.2069,,18,MRO_diff
Hiking,finbert_QA_EP_min:lag8,finbert_QA_EP_min,8,False,0.3402,0.1672,,18,MRO_diff
Hiking,finbert_QA_EP_min:lag9,finbert_QA_EP_min,9,False,0.3021,0.2231,,18,MRO_diff
Hiking,finbert_QA_EP_min:lag10,finbert_QA_EP_min,10,False,0.4735,0.0472,*,18,MRO_diff
Hiking,finbert_QA_EP_min:lag11,finbert_QA_EP_min,11,False,0.2117,0.3991,,18,MRO_diff
Hiking,finbert_QA_EP_min:lag12,finbert_QA_EP_min,12,False,0.2639,0.2899,,18,MRO_diff
Hiking,finbert_QA_EP_min:lag13,finbert_QA_EP_min,13,False,-0.1011,0.6898,,18,MRO_diff
Hiking,finbert_QA_EP_min:lag14,finbert_QA_EP_min,14,False,0.0227,0.9287,,18,MRO_diff
Hiking,finbert_QA_EP_min:lag15,finbert_QA_EP_min,15,False,-0.1287,0.6109,,18,MRO_diff
Hiking,finbert_QA_FS_min:lag1,finbert_QA_FS_min,1,False,-0.0505,0.8423,,18,MRO_diff
Hiking,finbert_QA_FS_min:lag2,finbert_QA_FS_min,2,False,0.0049,0.9847,,18,MRO_diff
Hiking,finbert_QA_FS_min:lag3,finbert_QA_FS_min,3,False,0.0073,0.9769,,18,MRO_diff
Hiking,finbert_QA_FS_min:lag4,finbert_QA_FS_min,4,False,0.1982,0.4306,,18,MRO_diff
Hiking,finbert_QA_FS_min:lag5,finbert_QA_FS_min,5,False,0.2221,0.3758,,18,MRO_diff
Hiking,finbert_QA_FS_min:lag6,finbert_QA_FS_min,6,False,0.1695,0.5012,,18,MRO_diff
Hiking,finbert_QA_FS_min:lag7,finbert_QA_FS_min,7,False,0.2738,0.2717,,18,MRO_diff
Hiking,finbert_QA_FS_min:lag8,finbert_QA_FS_min,8,False,0.2663,0.2855,,18,MRO_diff
Hiking,finbert_QA_FS_min:lag9,finbert_QA_FS_min,9,False,0.2839,0.2536,,18,MRO_diff
Hiking,finbert_QA_FS_min:lag10,finbert_QA_FS_min,10,False,0.4982,0.0354,*,18,MRO_diff
Hiking,finbert_QA_FS_min:lag11,finbert_QA_FS_min,11,False,0.1051,0.6782,,18,MRO_diff
Hiking,finbert_QA_FS_min:lag12,finbert_QA_FS_min,12,False,0.1747,0.488,,18,MRO_diff
Hiking,finbert_QA_FS_min:lag13,finbert_QA_FS_min,13,False,0.3292,0.1823,,18,MRO_diff
Hiking,finbert_QA_FS_min:lag14,finbert_QA_FS_min,14,False,0.1291,0.6095,,18,MRO_diff
Hiking,finbert_QA_FS_min:lag15,finbert_QA_FS_min,15,False,0.0353,0.8893,,18,MRO_diff
Hiking,finbert_QA_MP_min:lag1,finbert_QA_MP_min,1,False,-0.2063,0.4115,,18,MRO_diff
Hiking,finbert_QA_MP_min:lag2,finbert_QA_MP_min,2,False,0.0839,0.7406,,18,MRO_diff
Hiking,finbert_QA_MP_min:lag3,finbert_QA_MP_min,3,False,-0.23,0.3586,,18,MRO_diff
Hiking,finbert_QA_MP_min:lag4,finbert_QA_MP_min,4,False,-0.0179,0.9438,,18,MRO_diff
Hiking,finbert_QA_MP_min:lag5,finbert_QA_MP_min,5,False,-0.0091,0.9716,,18,MRO_diff
Hiking,finbert_QA_MP_min:lag6,finbert_QA_MP_min,6,False,0.0837,0.7414,,18,MRO_diff
Hiking,finbert_QA_MP_min:lag7,finbert_QA_MP_min,7,False,0.151,0.5498,,18,MRO_diff
Hiking,finbert_QA_MP_min:lag8,finbert_QA_MP_min,8,False,0.0416,0.8697,,18,MRO_diff
Hiking,finbert_QA_MP_min:lag9,finbert_QA_MP_min,9,False,0.1246,0.6224,,18,MRO_diff
Hiking,finbert_QA_MP_min:lag10,finbert_QA_MP_min,10,False,0.5629,0.015,*,18,MRO_diff
Hiking,finbert_QA_MP_min:lag11,finbert_QA_MP_min,11,False,0.5025,0.0336,*,18,MRO_diff
Hiking,finbert_QA_MP_min:lag12,finbert_QA_MP_min,12,False,0.4772,0.0452,*,18,MRO_diff
Hiking,finbert_QA_MP_min:lag13,finbert_QA_MP_min,13,False,0.4068,0.0939,,18,MRO_diff
Hiking,finbert_QA_MP_min:lag14,finbert_QA_MP_min,14,False,0.6197,0.0061,**,18,MRO_diff
Hiking,finbert_QA_MP_min:lag15,finbert_QA_MP_min,15,False,0.1998,0.4266,,18,MRO_diff
Hiking,roberta_IS_EP_min:lag1,roberta_IS_EP_min,1,False,0.1151,0.6491,,18,MRO_diff
Hiking,roberta_IS_EP_min:lag2,roberta_IS_EP_min,2,False,0.3042,0.2197,,18,MRO_diff
Hiking,roberta_IS_EP_min:lag3,roberta_IS_EP_min,3,False,0.0737,0.7713,,18,MRO_diff
Hiking,roberta_IS_EP_min:lag4,roberta_IS_EP_min,4,False,0.0192,0.9396,,18,MRO_diff
Hiking,roberta_IS_EP_min:lag5,roberta_IS_EP_min,5,False,0.1769,0.4826,,18,MRO_diff
Hiking,roberta_IS_EP_min:lag6,roberta_IS_EP_min,6,False,0.3619,0.14,,18,MRO_diff
Hiking,roberta_IS_EP_min:lag7,roberta_IS_EP_min,7,False,0.5636,0.0149,*,18,MRO_diff
Hiking,roberta_IS_EP_min:lag8,roberta_IS_EP_min,8,False,0.5673,0.0141,*,18,MRO_diff
Hiking,roberta_IS_EP_min:lag9,roberta_IS_EP_min,9,False,0.681,0.0019,**,18,MRO_diff
Hiking,roberta_IS_EP_min:lag10,roberta_IS_EP_min,10,False,0.296,0.233,,18,MRO_diff
Hiking,roberta_IS_EP_min:lag11,roberta_IS_EP_min,11,False,0.4369,0.0698,,18,MRO_diff
Hiking,roberta_IS_EP_min:lag12,roberta_IS_EP_min,12,False,0.4183,0.0841,,18,MRO_diff
Hiking,roberta_IS_EP_min:lag13,roberta_IS_EP_min,13,False,0.271,0.2768,,18,MRO_diff
Hiking,roberta_IS_EP_min:lag14,roberta_IS_EP_min,14,False,0.2795,0.2613,,18,MRO_diff
Hiking,roberta_IS_EP_min:lag15,roberta_IS_EP_min,15,False,0.2682,0.282,,18,MRO_diff
Hiking,roberta_IS_MP_min:lag1,roberta_IS_MP_min,1,False,0.258,0.3013,,18,MRO_diff
Hiking,roberta_IS_MP_min:lag2,roberta_IS_MP_min,2,False,-0.0457,0.8571,,18,MRO_diff
Hiking,roberta_IS_MP_min:lag3,roberta_IS_MP_min,3,False,-0.112,0.6581,,18,MRO_diff
Hiking,roberta_IS_MP_min:lag4,roberta_IS_MP_min,4,False,-0.2233,0.373,,18,MRO_diff
Hiking,roberta_IS_MP_min:lag5,roberta_IS_MP_min,5,False,-0.1423,0.5734,,18,MRO_diff
Hiking,roberta_IS_MP_min:lag6,roberta_IS_MP_min,6,False,0.1238,0.6245,,18,MRO_diff
Hiking,roberta_IS_MP_min:lag7,roberta_IS_MP_min,7,False,0.4267,0.0774,,18,MRO_diff
Hiking,roberta_IS_MP_min:lag8,roberta_IS_MP_min,8,False,0.4893,0.0393,*,18,MRO_diff
Hiking,roberta_IS_MP_min:lag9,roberta_IS_MP_min,9,False,0.5173,0.0279,*,18,MRO_diff
Hiking,roberta_IS_MP_min:lag10,roberta_IS_MP_min,10,False,0.5368,0.0216,*,18,MRO_diff
Hiking,roberta_IS_MP_min:lag11,roberta_IS_MP_min,11,False,0.5396,0.0208,*,18,MRO_diff
Hiking,roberta_IS_MP_min:lag12,roberta_IS_MP_min,12,False,0.4894,0.0393,*,18,MRO_diff
Hiking,roberta_IS_MP_min:lag13,roberta_IS_MP_min,13,False,0.47,0.0491,*,18,MRO_diff
Hiking,roberta_IS_MP_min:lag14,roberta_IS_MP_min,14,False,0.4313,0.0739,,18,MRO_diff
Hiking,roberta_IS_MP_min:lag15,roberta_IS_MP_min,15,False,0.2331,0.352,,18,MRO_diff
Hiking,roberta_QA_EP_min:lag1,roberta_QA_EP_min,1,False,0.227,0.3651,,18,MRO_diff
Hiking,roberta_QA_EP_min:lag2,roberta_QA_EP_min,2,False,0.2574,0.3024,,18,MRO_diff
Hiking,roberta_QA_EP_min:lag3,roberta_QA_EP_min,3,False,0.0767,0.7623,,18,MRO_diff
Hiking,roberta_QA_EP_min:lag4,roberta_QA_EP_min,4,False,0.1334,0.5977,,18,MRO_diff
Hiking,roberta_QA_EP_min:lag5,roberta_QA_EP_min,5,False,0.1759,0.4852,,18,MRO_diff
Hiking,roberta_QA_EP_min:lag6,roberta_QA_EP_min,6,False,0.15,0.5524,,18,MRO_diff
Hiking,roberta_QA_EP_min:lag7,roberta_QA_EP_min,7,False,0.0194,0.9392,,18,MRO_diff
Hiking,roberta_QA_EP_min:lag8,roberta_QA_EP_min,8,False,0.1392,0.5817,,18,MRO_diff
Hiking,roberta_QA_EP_min:lag9,roberta_QA_EP_min,9,False,0.0648,0.7983,,18,MRO_diff
Hiking,roberta_QA_EP_min:lag10,roberta_QA_EP_min,10,False,0.0045,0.9859,,18,MRO_diff
Hiking,roberta_QA_EP_min:lag11,roberta_QA_EP_min,11,False,0.2816,0.2576,,18,MRO_diff
Hiking,roberta_QA_EP_min:lag12,roberta_QA_EP_min,12,False,-0.0894,0.7241,,18,MRO_diff
Hiking,roberta_QA_EP_min:lag13,roberta_QA_EP_min,13,False,0.0104,0.9673,,18,MRO_diff
Hiking,roberta_QA_EP_min:lag14,roberta_QA_EP_min,14,False,-0.2794,0.2615,,18,MRO_diff
Hiking,roberta_QA_EP_min:lag15,roberta_QA_EP_min,15,False,-0.1413,0.5759,,18,MRO_diff
Hiking,roberta_QA_FS_min:lag1,roberta_QA_FS_min,1,False,-0.1134,0.6543,,18,MRO_diff
Hiking,roberta_QA_FS_min:lag2,roberta_QA_FS_min,2,False,-0.0267,0.9161,,18,MRO_diff
Hiking,roberta_QA_FS_min:lag3,roberta_QA_FS_min,3,False,-0.0398,0.8754,,18,MRO_diff
Hiking,roberta_QA_FS_min:lag4,roberta_QA_FS_min,4,False,-0.0046,0.9856,,18,MRO_diff
Hiking,roberta_QA_FS_min:lag5,roberta_QA_FS_min,5,False,0.1128,0.6558,,18,MRO_diff
Hiking,roberta_QA_FS_min:lag6,roberta_QA_FS_min,6,False,-0.0264,0.9172,,18,MRO_diff
Hiking,roberta_QA_FS_min:lag7,roberta_QA_FS_min,7,False,0.1345,0.5946,,18,MRO_diff
Hiking,roberta_QA_FS_min:lag8,roberta_QA_FS_min,8,False,-0.0059,0.9814,,18,MRO_diff
Hiking,roberta_QA_FS_min:lag9,roberta_QA_FS_min,9,False,0.0485,0.8484,,18,MRO_diff
Hiking,roberta_QA_FS_min:lag10,roberta_QA_FS_min,10,False,-0.0408,0.8724,,18,MRO_diff
Hiking,roberta_QA_FS_min:lag11,roberta_QA_FS_min,11,False,-0.0626,0.8051,,18,MRO_diff
Hiking,roberta_QA_FS_min:lag12,roberta_QA_FS_min,12,False,-0.2511,0.3148,,18,MRO_diff
Hiking,roberta_QA_FS_min:lag13,roberta_QA_FS_min,13,False,-0.1275,0.6141,,18,MRO_diff
Hiking,roberta_QA_FS_min:lag14,roberta_QA_FS_min,14,False,-0.0998,0.6936,,18,MRO_diff
Hiking,roberta_QA_FS_min:lag15,roberta_QA_FS_min,15,False,-0.1913,0.4469,,18,MRO_diff
Hiking,roberta_QA_MP_min:lag1,roberta_QA_MP_min,1,False,-0.2801,0.2603,,18,MRO_diff
Hiking,roberta_QA_MP_min:lag2,roberta_QA_MP_min,2,False,-0.1102,0.6635,,18,MRO_diff
Hiking,roberta_QA_MP_min:lag3,roberta_QA_MP_min,3,False,-0.229,0.3606,,18,MRO_diff
Hiking,roberta_QA_MP_min:lag4,roberta_QA_MP_min,4,False,-0.3895,0.1101,,18,MRO_diff
Hiking,roberta_QA_MP_min:lag5,roberta_QA_MP_min,5,False,-0.2122,0.398,,18,MRO_diff
Hiking,roberta_QA_MP_min:lag6,roberta_QA_MP_min,6,False,-0.2648,0.2882,,18,MRO_diff
Hiking,roberta_QA_MP_min:lag7,roberta_QA_MP_min,7,False,-0.158,0.5311,,18,MRO_diff
Hiking,roberta_QA_MP_min:lag8,roberta_QA_MP_min,8,False,-0.062,0.8069,,18,MRO_diff
Hiking,roberta_QA_MP_min:lag9,roberta_QA_MP_min,9,False,0.1042,0.6807,,18,MRO_diff
Hiking,roberta_QA_MP_min:lag10,roberta_QA_MP_min,10,False,0.2841,0.2533,,18,MRO_diff
Hiking,roberta_QA_MP_min:lag11,roberta_QA_MP_min,11,False,0.3106,0.2097,,18,MRO_diff
Hiking,roberta_QA_MP_min:lag12,roberta_QA_MP_min,12,False,0.2503,0.3164,,18,MRO_diff
Hiking,roberta_QA_MP_min:lag13,roberta_QA_MP_min,13,False,0.3502,0.1543,,18,MRO_diff
Hiking,roberta_QA_MP_min:lag14,roberta_QA_MP_min,14,False,0.4352,0.071,,18,MRO_diff
Hiking,roberta_QA_MP_min:lag15,roberta_QA_MP_min,15,False,0.3677,0.1333,,18,MRO_diff
Hiking,finbert_IS_EP_std:lag1,finbert_IS_EP_std,1,False,-0.2549,0.3074,,18,MRO_diff
Hiking,finbert_IS_EP_std:lag2,finbert_IS_EP_std,2,False,-0.1618,0.5214,,18,MRO_diff
Hiking,finbert_IS_EP_std:lag3,finbert_IS_EP_std,3,False,-0.0993,0.695,,18,MRO_diff
Hiking,finbert_IS_EP_std:lag4,finbert_IS_EP_std,4,False,0.0299,0.9061,,18,MRO_diff
Hiking,finbert_IS_EP_std:lag5,finbert_IS_EP_std,5,False,0.0246,0.9229,,18,MRO_diff
Hiking,finbert_IS_EP_std:lag6,finbert_IS_EP_std,6,False,0.4661,0.0512,,18,MRO_diff
Hiking,finbert_IS_EP_std:lag7,finbert_IS_EP_std,7,False,0.4769,0.0454,*,18,MRO_diff
Hiking,finbert_IS_EP_std:lag8,finbert_IS_EP_std,8,False,0.4649,0.0519,,18,MRO_diff
Hiking,finbert_IS_EP_std:lag9,finbert_IS_EP_std,9,False,0.5121,0.0298,*,18,MRO_diff
Hiking,finbert_IS_EP_std:lag10,finbert_IS_EP_std,10,False,0.0976,0.7,,18,MRO_diff
Hiking,finbert_IS_EP_std:lag11,finbert_IS_EP_std,11,False,-0.0358,0.888,,18,MRO_diff
Hiking,finbert_IS_EP_std:lag12,finbert_IS_EP_std,12,False,0.0658,0.7954,,18,MRO_diff
Hiking,finbert_IS_EP_std:lag13,finbert_IS_EP_std,13,False,0.1831,0.4672,,18,MRO_diff
Hiking,finbert_IS_EP_std:lag14,finbert_IS_EP_std,14,False,0.1412,0.5763,,18,MRO_diff
Hiking,finbert_IS_EP_std:lag15,finbert_IS_EP_std,15,False,0.1869,0.4578,,18,MRO_diff
Hiking,finbert_IS_MP_std:lag1,finbert_IS_MP_std,1,False,0.0289,0.9092,,18,MRO_diff
Hiking,finbert_IS_MP_std:lag2,finbert_IS_MP_std,2,False,-0.2562,0.3047,,18,MRO_diff
Hiking,finbert_IS_MP_std:lag3,finbert_IS_MP_std,3,False,-0.1029,0.6844,,18,MRO_diff
Hiking,finbert_IS_MP_std:lag4,finbert_IS_MP_std,4,False,-0.3216,0.1931,,18,MRO_diff
Hiking,finbert_IS_MP_std:lag5,finbert_IS_MP_std,5,False,-0.3679,0.133,,18,MRO_diff
Hiking,finbert_IS_MP_std:lag6,finbert_IS_MP_std,6,False,-0.4982,0.0353,*,18,MRO_diff
Hiking,finbert_IS_MP_std:lag7,finbert_IS_MP_std,7,False,-0.5864,0.0105,*,18,MRO_diff
Hiking,finbert_IS_MP_std:lag8,finbert_IS_MP_std,8,False,-0.4944,0.037,*,18,MRO_diff
Hiking,finbert_IS_MP_std:lag9,finbert_IS_MP_std,9,False,-0.5494,0.0182,*,18,MRO_diff
Hiking,finbert_IS_MP_std:lag10,finbert_IS_MP_std,10,False,-0.3963,0.1035,,18,MRO_diff
Hiking,finbert_IS_MP_std:lag11,finbert_IS_MP_std,11,False,-0.6619,0.0028,**,18,MRO_diff
Hiking,finbert_IS_MP_std:lag12,finbert_IS_MP_std,12,False,-0.5264,0.0248,*,18,MRO_diff
Hiking,finbert_IS_MP_std:lag13,finbert_IS_MP_std,13,False,-0.61,0.0072,**,18,MRO_diff
Hiking,finbert_IS_MP_std:lag14,finbert_IS_MP_std,14,False,-0.5488,0.0183,*,18,MRO_diff
Hiking,finbert_IS_MP_std:lag15,finbert_IS_MP_std,15,False,-0.6486,0.0036,**,18,MRO_diff
Hiking,finbert_QA_EP_std:lag1,finbert_QA_EP_std,1,False,0.0396,0.876,,18,MRO_diff
Hiking,finbert_QA_EP_std:lag2,finbert_QA_EP_std,2,False,-0.0613,0.8092,,18,MRO_diff
Hiking,finbert_QA_EP_std:lag3,finbert_QA_EP_std,3,False,-0.0794,0.7542,,18,MRO_diff
Hiking,finbert_QA_EP_std:lag4,finbert_QA_EP_std,4,False,-0.0596,0.8143,,18,MRO_diff
Hiking,finbert_QA_EP_std:lag5,finbert_QA_EP_std,5,False,-0.1528,0.545,,18,MRO_diff
Hiking,finbert_QA_EP_std:lag6,finbert_QA_EP_std,6,False,-0.1592,0.5281,,18,MRO_diff
Hiking,finbert_QA_EP_std:lag7,finbert_QA_EP_std,7,False,-0.1034,0.683,,18,MRO_diff
Hiking,finbert_QA_EP_std:lag8,finbert_QA_EP_std,8,False,0.0488,0.8475,,18,MRO_diff
Hiking,finbert_QA_EP_std:lag9,finbert_QA_EP_std,9,False,-0.0051,0.9841,,18,MRO_diff
Hiking,finbert_QA_EP_std:lag10,finbert_QA_EP_std,10,False,-0.0168,0.9473,,18,MRO_diff
Hiking,finbert_QA_EP_std:lag11,finbert_QA_EP_std,11,False,0.0249,0.9217,,18,MRO_diff
Hiking,finbert_QA_EP_std:lag12,finbert_QA_EP_std,12,False,0.2985,0.2289,,18,MRO_diff
Hiking,finbert_QA_EP_std:lag13,finbert_QA_EP_std,13,False,0.2307,0.3571,,18,MRO_diff
Hiking,finbert_QA_EP_std:lag14,finbert_QA_EP_std,14,False,0.1686,0.5037,,18,MRO_diff
Hiking,finbert_QA_EP_std:lag15,finbert_QA_EP_std,15,False,0.3462,0.1593,,18,MRO_diff
Hiking,finbert_QA_FS_std:lag1,finbert_QA_FS_std,1,False,-0.0849,0.7376,,18,MRO_diff
Hiking,finbert_QA_FS_std:lag2,finbert_QA_FS_std,2,False,-0.0006,0.9981,,18,MRO_diff
Hiking,finbert_QA_FS_std:lag3,finbert_QA_FS_std,3,False,-0.2267,0.3658,,18,MRO_diff
Hiking,finbert_QA_FS_std:lag4,finbert_QA_FS_std,4,False,-0.2003,0.4256,,18,MRO_diff
Hiking,finbert_QA_FS_std:lag5,finbert_QA_FS_std,5,False,-0.1777,0.4804,,18,MRO_diff
Hiking,finbert_QA_FS_std:lag6,finbert_QA_FS_std,6,False,-0.0525,0.8362,,18,MRO_diff
Hiking,finbert_QA_FS_std:lag7,finbert_QA_FS_std,7,False,-0.3231,0.191,,18,MRO_diff
Hiking,finbert_QA_FS_std:lag8,finbert_QA_FS_std,8,False,-0.1104,0.6627,,18,MRO_diff
Hiking,finbert_QA_FS_std:lag9,finbert_QA_FS_std,9,False,-0.0821,0.746,,18,MRO_diff
Hiking,finbert_QA_FS_std:lag10,finbert_QA_FS_std,10,False,-0.304,0.22,,18,MRO_diff
Hiking,finbert_QA_FS_std:lag11,finbert_QA_FS_std,11,False,0.0208,0.9347,,18,MRO_diff
Hiking,finbert_QA_FS_std:lag12,finbert_QA_FS_std,12,False,0.1947,0.4388,,18,MRO_diff
Hiking,finbert_QA_FS_std:lag13,finbert_QA_FS_std,13,False,0.1372,0.5871,,18,MRO_diff
Hiking,finbert_QA_FS_std:lag14,finbert_QA_FS_std,14,False,0.3423,0.1644,,18,MRO_diff
Hiking,finbert_QA_FS_std:lag15,finbert_QA_FS_std,15,False,0.0308,0.9036,,18,MRO_diff
Hiking,finbert_QA_MP_std:lag1,finbert_QA_MP_std,1,False,0.0957,0.7056,,18,MRO_diff
Hiking,finbert_QA_MP_std:lag2,finbert_QA_MP_std,2,False,-0.1405,0.5781,,18,MRO_diff
Hiking,finbert_QA_MP_std:lag3,finbert_QA_MP_std,3,False,-0.1585,0.5298,,18,MRO_diff
Hiking,finbert_QA_MP_std:lag4,finbert_QA_MP_std,4,False,-0.4381,0.069,,18,MRO_diff
Hiking,finbert_QA_MP_std:lag5,finbert_QA_MP_std,5,False,-0.5819,0.0113,*,18,MRO_diff
Hiking,finbert_QA_MP_std:lag6,finbert_QA_MP_std,6,False,-0.638,0.0044,**,18,MRO_diff
Hiking,finbert_QA_MP_std:lag7,finbert_QA_MP_std,7,False,-0.5153,0.0286,*,18,MRO_diff
Hiking,finbert_QA_MP_std:lag8,finbert_QA_MP_std,8,False,-0.1545,0.5404,,18,MRO_diff
Hiking,finbert_QA_MP_std:lag9,finbert_QA_MP_std,9,False,-0.2881,0.2464,,18,MRO_diff
Hiking,finbert_QA_MP_std:lag10,finbert_QA_MP_std,10,False,-0.2882,0.2462,,18,MRO_diff
Hiking,finbert_QA_MP_std:lag11,finbert_QA_MP_std,11,False,-0.2448,0.3275,,18,MRO_diff
Hiking,finbert_QA_MP_std:lag12,finbert_QA_MP_std,12,False,-0.0961,0.7045,,18,MRO_diff
Hiking,finbert_QA_MP_std:lag13,finbert_QA_MP_std,13,False,-0.0363,0.8862,,18,MRO_diff
Hiking,finbert_QA_MP_std:lag14,finbert_QA_MP_std,14,False,0.0236,0.9261,,18,MRO_diff
Hiking,finbert_QA_MP_std:lag15,finbert_QA_MP_std,15,False,0.2212,0.3778,,18,MRO_diff
Hiking,roberta_IS_EP_std:lag1,roberta_IS_EP_std,1,False,-0.4284,0.0761,,18,MRO_diff
Hiking,roberta_IS_EP_std:lag2,roberta_IS_EP_std,2,False,-0.4541,0.0583,,18,MRO_diff
Hiking,roberta_IS_EP_std:lag3,roberta_IS_EP_std,3,False,-0.3534,0.1503,,18,MRO_diff
Hiking,roberta_IS_EP_std:lag4,roberta_IS_EP_std,4,False,-0.0975,0.7002,,18,MRO_diff
Hiking,roberta_IS_EP_std:lag5,roberta_IS_EP_std,5,False,-0.0122,0.9616,,18,MRO_diff
Hiking,roberta_IS_EP_std:lag6,roberta_IS_EP_std,6,False,0.4034,0.0969,,18,MRO_diff
Hiking,roberta_IS_EP_std:lag7,roberta_IS_EP_std,7,False,0.3903,0.1093,,18,MRO_diff
Hiking,roberta_IS_EP_std:lag8,roberta_IS_EP_std,8,False,0.5252,0.0252,*,18,MRO_diff
Hiking,roberta_IS_EP_std:lag9,roberta_IS_EP_std,9,False,0.629,0.0052,**,18,MRO_diff
Hiking,roberta_IS_EP_std:lag10,roberta_IS_EP_std,10,False,0.7515,0.0003,***,18,MRO_diff
Hiking,roberta_IS_EP_std:lag11,roberta_IS_EP_std,11,False,0.6714,0.0023,**,18,MRO_diff
Hiking,roberta_IS_EP_std:lag12,roberta_IS_EP_std,12,False,0.7843,0.0001,***,18,MRO_diff
Hiking,roberta_IS_EP_std:lag13,roberta_IS_EP_std,13,False,0.7264,0.0006,***,18,MRO_diff
Hiking,roberta_IS_EP_std:lag14,roberta_IS_EP_std,14,False,0.7041,0.0011,**,18,MRO_diff
Hiking,roberta_IS_EP_std:lag15,roberta_IS_EP_std,15,False,0.7974,0.0001,***,18,MRO_diff
Hiking,roberta_IS_MP_std:lag1,roberta_IS_MP_std,1,False,0.3404,0.1669,,18,MRO_diff
Hiking,roberta_IS_MP_std:lag2,roberta_IS_MP_std,2,False,0.3755,0.1246,,18,MRO_diff
Hiking,roberta_IS_MP_std:lag3,roberta_IS_MP_std,3,False,0.2109,0.401,,18,MRO_diff
Hiking,roberta_IS_MP_std:lag4,roberta_IS_MP_std,4,False,0.4881,0.0399,*,18,MRO_diff
Hiking,roberta_IS_MP_std:lag5,roberta_IS_MP_std,5,False,0.1715,0.4961,,18,MRO_diff
Hiking,roberta_IS_MP_std:lag6,roberta_IS_MP_std,6,False,0.1042,0.6806,,18,MRO_diff
Hiking,roberta_IS_MP_std:lag7,roberta_IS_MP_std,7,False,0.1506,0.5508,,18,MRO_diff
Hiking,roberta_IS_MP_std:lag8,roberta_IS_MP_std,8,False,0.2434,0.3304,,18,MRO_diff
Hiking,roberta_IS_MP_std:lag9,roberta_IS_MP_std,9,False,0.3756,0.1246,,18,MRO_diff
Hiking,roberta_IS_MP_std:lag10,roberta_IS_MP_std,10,False,0.0989,0.6963,,18,MRO_diff
Hiking,roberta_IS_MP_std:lag11,roberta_IS_MP_std,11,False,0.0891,0.7251,,18,MRO_diff
Hiking,roberta_IS_MP_std:lag12,roberta_IS_MP_std,12,False,0.1521,0.5467,,18,MRO_diff
Hiking,roberta_IS_MP_std:lag13,roberta_IS_MP_std,13,False,0.2424,0.3324,,18,MRO_diff
