Era,Feature,Base,Lag,r,p,sig,n,target
Pre-ZLB,roberta_IS_MP_min:lag9,roberta_IS_MP_min,9,0.1736,0.3421,,32,MRO_diff
Pre-ZLB,roberta_IS_MP_min:lag10,roberta_IS_MP_min,10,0.3282,0.0667,,32,MRO_diff
Pre-ZLB,roberta_IS_MP_min:lag11,roberta_IS_MP_min,11,0.1037,0.579,,31,MRO_diff
Pre-ZLB,roberta_IS_MP_min:lag12,roberta_IS_MP_min,12,0.1189,0.5242,,31,MRO_diff
Pre-ZLB,roberta_IS_MP_min:lag13,roberta_IS_MP_min,13,-0.0017,0.9927,,31,MRO_diff
Pre-ZLB,roberta_IS_MP_min:lag14,roberta_IS_MP_min,14,0.1465,0.4398,,30,MRO_diff
Pre-ZLB,roberta_IS_MP_min:lag15,roberta_IS_MP_min,15,0.0784,0.6862,,29,MRO_diff
Pre-ZLB,roberta_QA_EP_min:lag1,roberta_QA_EP_min,1,-0.0367,0.8392,,33,MRO_diff
Pre-ZLB,roberta_QA_EP_min:lag2,roberta_QA_EP_min,2,0.0215,0.9054,,33,MRO_diff
Pre-ZLB,roberta_QA_EP_min:lag3,roberta_QA_EP_min,3,0.2449,0.1695,,33,MRO_diff
Pre-ZLB,roberta_QA_EP_min:lag4,roberta_QA_EP_min,4,0.1893,0.2915,,33,MRO_diff
Pre-ZLB,roberta_QA_EP_min:lag5,roberta_QA_EP_min,5,0.1768,0.3331,,32,MRO_diff
Pre-ZLB,roberta_QA_EP_min:lag6,roberta_QA_EP_min,6,0.2231,0.2197,,32,MRO_diff
Pre-ZLB,roberta_QA_EP_min:lag7,roberta_QA_EP_min,7,0.0903,0.6232,,32,MRO_diff
Pre-ZLB,roberta_QA_EP_min:lag8,roberta_QA_EP_min,8,0.2505,0.1666,,32,MRO_diff
Pre-ZLB,roberta_QA_EP_min:lag9,roberta_QA_EP_min,9,0.1178,0.5208,,32,MRO_diff
Pre-ZLB,roberta_QA_EP_min:lag10,roberta_QA_EP_min,10,-0.0023,0.9899,,32,MRO_diff
Pre-ZLB,roberta_QA_EP_min:lag11,roberta_QA_EP_min,11,-0.1749,0.3465,,31,MRO_diff
Pre-ZLB,roberta_QA_EP_min:lag12,roberta_QA_EP_min,12,0.064,0.7322,,31,MRO_diff
Pre-ZLB,roberta_QA_EP_min:lag13,roberta_QA_EP_min,13,0.0637,0.7335,,31,MRO_diff
Pre-ZLB,roberta_QA_EP_min:lag14,roberta_QA_EP_min,14,-0.093,0.6248,,30,MRO_diff
Pre-ZLB,roberta_QA_EP_min:lag15,roberta_QA_EP_min,15,-0.2888,0.1287,,29,MRO_diff
Pre-ZLB,roberta_QA_FS_min:lag1,roberta_QA_FS_min,1,0.1177,0.5142,,33,MRO_diff
Pre-ZLB,roberta_QA_FS_min:lag2,roberta_QA_FS_min,2,0.0891,0.6219,,33,MRO_diff
Pre-ZLB,roberta_QA_FS_min:lag3,roberta_QA_FS_min,3,0.2488,0.1627,,33,MRO_diff
Pre-ZLB,roberta_QA_FS_min:lag4,roberta_QA_FS_min,4,0.187,0.2973,,33,MRO_diff
Pre-ZLB,roberta_QA_FS_min:lag5,roberta_QA_FS_min,5,0.231,0.2033,,32,MRO_diff
Pre-ZLB,roberta_QA_FS_min:lag6,roberta_QA_FS_min,6,-0.0667,0.7169,,32,MRO_diff
Pre-ZLB,roberta_QA_FS_min:lag7,roberta_QA_FS_min,7,0.1406,0.4429,,32,MRO_diff
Pre-ZLB,roberta_QA_FS_min:lag8,roberta_QA_FS_min,8,0.078,0.6711,,32,MRO_diff
Pre-ZLB,roberta_QA_FS_min:lag9,roberta_QA_FS_min,9,-0.0095,0.959,,32,MRO_diff
Pre-ZLB,roberta_QA_FS_min:lag10,roberta_QA_FS_min,10,-0.2722,0.1318,,32,MRO_diff
Pre-ZLB,roberta_QA_FS_min:lag11,roberta_QA_FS_min,11,-0.1554,0.4039,,31,MRO_diff
Pre-ZLB,roberta_QA_FS_min:lag12,roberta_QA_FS_min,12,-0.3037,0.0967,,31,MRO_diff
Pre-ZLB,roberta_QA_FS_min:lag13,roberta_QA_FS_min,13,-0.3081,0.0918,,31,MRO_diff
Pre-ZLB,roberta_QA_FS_min:lag14,roberta_QA_FS_min,14,-0.2096,0.2663,,30,MRO_diff
Pre-ZLB,roberta_QA_FS_min:lag15,roberta_QA_FS_min,15,-0.2013,0.2952,,29,MRO_diff
Pre-ZLB,roberta_QA_MP_min:lag1,roberta_QA_MP_min,1,-0.3559,0.0421,*,33,MRO_diff
Pre-ZLB,roberta_QA_MP_min:lag2,roberta_QA_MP_min,2,0.1782,0.321,,33,MRO_diff
Pre-ZLB,roberta_QA_MP_min:lag3,roberta_QA_MP_min,3,-0.2469,0.1661,,33,MRO_diff
Pre-ZLB,roberta_QA_MP_min:lag4,roberta_QA_MP_min,4,-0.2681,0.1315,,33,MRO_diff
Pre-ZLB,roberta_QA_MP_min:lag5,roberta_QA_MP_min,5,0.1162,0.5265,,32,MRO_diff
Pre-ZLB,roberta_QA_MP_min:lag6,roberta_QA_MP_min,6,-0.0265,0.8853,,32,MRO_diff
Pre-ZLB,roberta_QA_MP_min:lag7,roberta_QA_MP_min,7,0.0042,0.9818,,32,MRO_diff
Pre-ZLB,roberta_QA_MP_min:lag8,roberta_QA_MP_min,8,0.3474,0.0514,,32,MRO_diff
Pre-ZLB,roberta_QA_MP_min:lag9,roberta_QA_MP_min,9,-0.0656,0.7211,,32,MRO_diff
Pre-ZLB,roberta_QA_MP_min:lag10,roberta_QA_MP_min,10,0.4699,0.0067,**,32,MRO_diff
Pre-ZLB,roberta_QA_MP_min:lag11,roberta_QA_MP_min,11,0.0186,0.9209,,31,MRO_diff
Pre-ZLB,roberta_QA_MP_min:lag12,roberta_QA_MP_min,12,0.1439,0.4398,,31,MRO_diff
Pre-ZLB,roberta_QA_MP_min:lag13,roberta_QA_MP_min,13,0.2223,0.2294,,31,MRO_diff
Pre-ZLB,roberta_QA_MP_min:lag14,roberta_QA_MP_min,14,0.1562,0.4098,,30,MRO_diff
Pre-ZLB,roberta_QA_MP_min:lag15,roberta_QA_MP_min,15,0.1148,0.5533,,29,MRO_diff
Pre-ZLB,finbert_IS_EP_std:lag1,finbert_IS_EP_std,1,-0.6193,0.0001,***,33,MRO_diff
Pre-ZLB,finbert_IS_EP_std:lag2,finbert_IS_EP_std,2,-0.5155,0.0021,**,33,MRO_diff
Pre-ZLB,finbert_IS_EP_std:lag3,finbert_IS_EP_std,3,-0.6661,0.0,***,33,MRO_diff
Pre-ZLB,finbert_IS_EP_std:lag4,finbert_IS_EP_std,4,-0.527,0.0016,**,33,MRO_diff
Pre-ZLB,finbert_IS_EP_std:lag5,finbert_IS_EP_std,5,-0.4391,0.0119,*,32,MRO_diff
Pre-ZLB,finbert_IS_EP_std:lag6,finbert_IS_EP_std,6,-0.5431,0.0013,**,32,MRO_diff
Pre-ZLB,finbert_IS_EP_std:lag7,finbert_IS_EP_std,7,-0.5033,0.0033,**,32,MRO_diff
Pre-ZLB,finbert_IS_EP_std:lag8,finbert_IS_EP_std,8,-0.5066,0.0031,**,32,MRO_diff
Pre-ZLB,finbert_IS_EP_std:lag9,finbert_IS_EP_std,9,-0.3449,0.0532,,32,MRO_diff
Pre-ZLB,finbert_IS_EP_std:lag10,finbert_IS_EP_std,10,-0.2605,0.1499,,32,MRO_diff
Pre-ZLB,finbert_IS_EP_std:lag11,finbert_IS_EP_std,11,-0.1321,0.4786,,31,MRO_diff
Pre-ZLB,finbert_IS_EP_std:lag12,finbert_IS_EP_std,12,-0.2246,0.2245,,31,MRO_diff
Pre-ZLB,finbert_IS_EP_std:lag13,finbert_IS_EP_std,13,-0.1137,0.5424,,31,MRO_diff
Pre-ZLB,finbert_IS_EP_std:lag14,finbert_IS_EP_std,14,0.0236,0.9015,,30,MRO_diff
Pre-ZLB,finbert_IS_EP_std:lag15,finbert_IS_EP_std,15,0.2287,0.2327,,29,MRO_diff
Pre-ZLB,finbert_IS_MP_std:lag1,finbert_IS_MP_std,1,-0.5557,0.0008,***,33,MRO_diff
Pre-ZLB,finbert_IS_MP_std:lag2,finbert_IS_MP_std,2,-0.3112,0.0779,,33,MRO_diff
Pre-ZLB,finbert_IS_MP_std:lag3,finbert_IS_MP_std,3,-0.2989,0.091,,33,MRO_diff
Pre-ZLB,finbert_IS_MP_std:lag4,finbert_IS_MP_std,4,-0.3405,0.0525,,33,MRO_diff
Pre-ZLB,finbert_IS_MP_std:lag5,finbert_IS_MP_std,5,-0.1861,0.3078,,32,MRO_diff
Pre-ZLB,finbert_IS_MP_std:lag6,finbert_IS_MP_std,6,-0.3744,0.0348,*,32,MRO_diff
Pre-ZLB,finbert_IS_MP_std:lag7,finbert_IS_MP_std,7,-0.1404,0.4433,,32,MRO_diff
Pre-ZLB,finbert_IS_MP_std:lag8,finbert_IS_MP_std,8,-0.2304,0.2046,,32,MRO_diff
Pre-ZLB,finbert_IS_MP_std:lag9,finbert_IS_MP_std,9,-0.1043,0.5699,,32,MRO_diff
Pre-ZLB,finbert_IS_MP_std:lag10,finbert_IS_MP_std,10,-0.1323,0.4705,,32,MRO_diff
Pre-ZLB,finbert_IS_MP_std:lag11,finbert_IS_MP_std,11,-0.0095,0.9595,,31,MRO_diff
Pre-ZLB,finbert_IS_MP_std:lag12,finbert_IS_MP_std,12,-0.0168,0.9287,,31,MRO_diff
Pre-ZLB,finbert_IS_MP_std:lag13,finbert_IS_MP_std,13,0.2849,0.1204,,31,MRO_diff
Pre-ZLB,finbert_IS_MP_std:lag14,finbert_IS_MP_std,14,0.2314,0.2185,,30,MRO_diff
Pre-ZLB,finbert_IS_MP_std:lag15,finbert_IS_MP_std,15,0.304,0.1089,,29,MRO_diff
Pre-ZLB,finbert_QA_EP_std:lag1,finbert_QA_EP_std,1,-0.4361,0.0112,*,33,MRO_diff
Pre-ZLB,finbert_QA_EP_std:lag2,finbert_QA_EP_std,2,-0.16,0.3738,,33,MRO_diff
Pre-ZLB,finbert_QA_EP_std:lag3,finbert_QA_EP_std,3,-0.2454,0.1686,,33,MRO_diff
Pre-ZLB,finbert_QA_EP_std:lag4,finbert_QA_EP_std,4,-0.2001,0.2642,,33,MRO_diff
Pre-ZLB,finbert_QA_EP_std:lag5,finbert_QA_EP_std,5,-0.1504,0.4112,,32,MRO_diff
Pre-ZLB,finbert_QA_EP_std:lag6,finbert_QA_EP_std,6,-0.2098,0.2492,,32,MRO_diff
Pre-ZLB,finbert_QA_EP_std:lag7,finbert_QA_EP_std,7,0.0669,0.716,,32,MRO_diff
Pre-ZLB,finbert_QA_EP_std:lag8,finbert_QA_EP_std,8,-0.3055,0.0891,,32,MRO_diff
Pre-ZLB,finbert_QA_EP_std:lag9,finbert_QA_EP_std,9,-0.176,0.3354,,32,MRO_diff
Pre-ZLB,finbert_QA_EP_std:lag10,finbert_QA_EP_std,10,-0.1158,0.5278,,32,MRO_diff
Pre-ZLB,finbert_QA_EP_std:lag11,finbert_QA_EP_std,11,-0.0607,0.7458,,31,MRO_diff
Pre-ZLB,finbert_QA_EP_std:lag12,finbert_QA_EP_std,12,-0.1839,0.322,,31,MRO_diff
Pre-ZLB,finbert_QA_EP_std:lag13,finbert_QA_EP_std,13,-0.387,0.0315,*,31,MRO_diff
Pre-ZLB,finbert_QA_EP_std:lag14,finbert_QA_EP_std,14,-0.2008,0.2875,,30,MRO_diff
Pre-ZLB,finbert_QA_EP_std:lag15,finbert_QA_EP_std,15,-0.1967,0.3066,,29,MRO_diff
Pre-ZLB,finbert_QA_FS_std:lag1,finbert_QA_FS_std,1,-0.0545,0.7632,,33,MRO_diff
Pre-ZLB,finbert_QA_FS_std:lag2,finbert_QA_FS_std,2,-0.337,0.0551,,33,MRO_diff
Pre-ZLB,finbert_QA_FS_std:lag3,finbert_QA_FS_std,3,-0.2104,0.2399,,33,MRO_diff
Pre-ZLB,finbert_QA_FS_std:lag4,finbert_QA_FS_std,4,-0.3279,0.0625,,33,MRO_diff
Pre-ZLB,finbert_QA_FS_std:lag5,finbert_QA_FS_std,5,-0.0802,0.6626,,32,MRO_diff
Pre-ZLB,finbert_QA_FS_std:lag6,finbert_QA_FS_std,6,-0.2904,0.1069,,32,MRO_diff
Pre-ZLB,finbert_QA_FS_std:lag7,finbert_QA_FS_std,7,-0.1259,0.4925,,32,MRO_diff
Pre-ZLB,finbert_QA_FS_std:lag8,finbert_QA_FS_std,8,-0.2247,0.2164,,32,MRO_diff
Pre-ZLB,finbert_QA_FS_std:lag9,finbert_QA_FS_std,9,-0.1246,0.497,,32,MRO_diff
Pre-ZLB,finbert_QA_FS_std:lag10,finbert_QA_FS_std,10,0.0043,0.9813,,32,MRO_diff
Pre-ZLB,finbert_QA_FS_std:lag11,finbert_QA_FS_std,11,-0.0171,0.9274,,31,MRO_diff
Pre-ZLB,finbert_QA_FS_std:lag12,finbert_QA_FS_std,12,0.1277,0.4936,,31,MRO_diff
Pre-ZLB,finbert_QA_FS_std:lag13,finbert_QA_FS_std,13,0.157,0.399,,31,MRO_diff
Pre-ZLB,finbert_QA_FS_std:lag14,finbert_QA_FS_std,14,0.4238,0.0196,*,30,MRO_diff
Pre-ZLB,finbert_QA_FS_std:lag15,finbert_QA_FS_std,15,0.3533,0.0601,,29,MRO_diff
Pre-ZLB,finbert_QA_MP_std:lag1,finbert_QA_MP_std,1,-0.4419,0.01,*,33,MRO_diff
Pre-ZLB,finbert_QA_MP_std:lag2,finbert_QA_MP_std,2,-0.4389,0.0106,*,33,MRO_diff
Pre-ZLB,finbert_QA_MP_std:lag3,finbert_QA_MP_std,3,-0.4159,0.0161,*,33,MRO_diff
Pre-ZLB,finbert_QA_MP_std:lag4,finbert_QA_MP_std,4,-0.0501,0.7818,,33,MRO_diff
Pre-ZLB,finbert_QA_MP_std:lag5,finbert_QA_MP_std,5,-0.1555,0.3956,,32,MRO_diff
Pre-ZLB,finbert_QA_MP_std:lag6,finbert_QA_MP_std,6,-0.3988,0.0238,*,32,MRO_diff
Pre-ZLB,finbert_QA_MP_std:lag7,finbert_QA_MP_std,7,-0.1985,0.2761,,32,MRO_diff
Pre-ZLB,finbert_QA_MP_std:lag8,finbert_QA_MP_std,8,-0.09,0.6244,,32,MRO_diff
Pre-ZLB,finbert_QA_MP_std:lag9,finbert_QA_MP_std,9,-0.1021,0.5784,,32,MRO_diff
Pre-ZLB,finbert_QA_MP_std:lag10,finbert_QA_MP_std,10,-0.1378,0.4518,,32,MRO_diff
Pre-ZLB,finbert_QA_MP_std:lag11,finbert_QA_MP_std,11,0.0254,0.892,,31,MRO_diff
Pre-ZLB,finbert_QA_MP_std:lag12,finbert_QA_MP_std,12,-0.3069,0.0931,,31,MRO_diff
Pre-ZLB,finbert_QA_MP_std:lag13,finbert_QA_MP_std,13,0.2218,0.2304,,31,MRO_diff
Pre-ZLB,finbert_QA_MP_std:lag14,finbert_QA_MP_std,14,-0.1716,0.3645,,30,MRO_diff
Pre-ZLB,finbert_QA_MP_std:lag15,finbert_QA_MP_std,15,-0.0944,0.6262,,29,MRO_diff
Pre-ZLB,roberta_IS_EP_std:lag1,roberta_IS_EP_std,1,0.1257,0.4859,,33,MRO_diff
Pre-ZLB,roberta_IS_EP_std:lag2,roberta_IS_EP_std,2,-0.004,0.9825,,33,MRO_diff
Pre-ZLB,roberta_IS_EP_std:lag3,roberta_IS_EP_std,3,-0.0429,0.8125,,33,MRO_diff
Pre-ZLB,roberta_IS_EP_std:lag4,roberta_IS_EP_std,4,-0.1156,0.5218,,33,MRO_diff
Pre-ZLB,roberta_IS_EP_std:lag5,roberta_IS_EP_std,5,-0.1669,0.3612,,32,MRO_diff
Pre-ZLB,roberta_IS_EP_std:lag6,roberta_IS_EP_std,6,-0.2389,0.188,,32,MRO_diff
Pre-ZLB,roberta_IS_EP_std:lag7,roberta_IS_EP_std,7,-0.3831,0.0304,*,32,MRO_diff
Pre-ZLB,roberta_IS_EP_std:lag8,roberta_IS_EP_std,8,-0.3735,0.0352,*,32,MRO_diff
Pre-ZLB,roberta_IS_EP_std:lag9,roberta_IS_EP_std,9,-0.1767,0.3334,,32,MRO_diff
Pre-ZLB,roberta_IS_EP_std:lag10,roberta_IS_EP_std,10,-0.25,0.1676,,32,MRO_diff
Pre-ZLB,roberta_IS_EP_std:lag11,roberta_IS_EP_std,11,-0.1793,0.3346,,31,MRO_diff
Pre-ZLB,roberta_IS_EP_std:lag12,roberta_IS_EP_std,12,-0.3348,0.0656,,31,MRO_diff
Pre-ZLB,roberta_IS_EP_std:lag13,roberta_IS_EP_std,13,-0.0764,0.6831,,31,MRO_diff
Pre-ZLB,roberta_IS_EP_std:lag14,roberta_IS_EP_std,14,-0.3586,0.0517,,30,MRO_diff
Pre-ZLB,roberta_IS_EP_std:lag15,roberta_IS_EP_std,15,0.0366,0.8505,,29,MRO_diff
Pre-ZLB,roberta_IS_MP_std:lag1,roberta_IS_MP_std,1,0.1321,0.4637,,33,MRO_diff
Pre-ZLB,roberta_IS_MP_std:lag2,roberta_IS_MP_std,2,0.0305,0.8663,,33,MRO_diff
Pre-ZLB,roberta_IS_MP_std:lag3,roberta_IS_MP_std,3,0.2011,0.2619,,33,MRO_diff
Pre-ZLB,roberta_IS_MP_std:lag4,roberta_IS_MP_std,4,0.1306,0.4688,,33,MRO_diff
Pre-ZLB,roberta_IS_MP_std:lag5,roberta_IS_MP_std,5,0.1251,0.4953,,32,MRO_diff
Pre-ZLB,roberta_IS_MP_std:lag6,roberta_IS_MP_std,6,0.1242,0.4983,,32,MRO_diff
Pre-ZLB,roberta_IS_MP_std:lag7,roberta_IS_MP_std,7,0.1421,0.4378,,32,MRO_diff
Pre-ZLB,roberta_IS_MP_std:lag8,roberta_IS_MP_std,8,-0.0628,0.7327,,32,MRO_diff
Pre-ZLB,roberta_IS_MP_std:lag9,roberta_IS_MP_std,9,0.0716,0.697,,32,MRO_diff
Pre-ZLB,roberta_IS_MP_std:lag10,roberta_IS_MP_std,10,-0.0155,0.933,,32,MRO_diff
Pre-ZLB,roberta_IS_MP_std:lag11,roberta_IS_MP_std,11,-0.022,0.9066,,31,MRO_diff
Pre-ZLB,roberta_IS_MP_std:lag12,roberta_IS_MP_std,12,0.1926,0.2992,,31,MRO_diff
Pre-ZLB,roberta_IS_MP_std:lag13,roberta_IS_MP_std,13,0.3459,0.0567,,31,MRO_diff
Pre-ZLB,roberta_IS_MP_std:lag14,roberta_IS_MP_std,14,-0.1652,0.3831,,30,MRO_diff
Pre-ZLB,roberta_IS_MP_std:lag15,roberta_IS_MP_std,15,0.1478,0.4443,,29,MRO_diff
Pre-ZLB,roberta_QA_EP_std:lag1,roberta_QA_EP_std,1,0.0743,0.6812,,33,MRO_diff
Pre-ZLB,roberta_QA_EP_std:lag2,roberta_QA_EP_std,2,0.3024,0.0872,,33,MRO_diff
Pre-ZLB,roberta_QA_EP_std:lag3,roberta_QA_EP_std,3,-0.0334,0.8536,,33,MRO_diff
Pre-ZLB,roberta_QA_EP_std:lag4,roberta_QA_EP_std,4,0.3902,0.0248,*,33,MRO_diff
Pre-ZLB,roberta_QA_EP_std:lag5,roberta_QA_EP_std,5,0.3504,0.0493,*,32,MRO_diff
Pre-ZLB,roberta_QA_EP_std:lag6,roberta_QA_EP_std,6,0.253,0.1623,,32,MRO_diff
Pre-ZLB,roberta_QA_EP_std:lag7,roberta_QA_EP_std,7,0.4882,0.0046,**,32,MRO_diff
Pre-ZLB,roberta_QA_EP_std:lag8,roberta_QA_EP_std,8,0.0447,0.8082,,32,MRO_diff
Pre-ZLB,roberta_QA_EP_std:lag9,roberta_QA_EP_std,9,0.2966,0.0993,,32,MRO_diff
Pre-ZLB,roberta_QA_EP_std:lag10,roberta_QA_EP_std,10,-0.0099,0.9571,,32,MRO_diff
Pre-ZLB,roberta_QA_EP_std:lag11,roberta_QA_EP_std,11,0.1606,0.3881,,31,MRO_diff
Pre-ZLB,roberta_QA_EP_std:lag12,roberta_QA_EP_std,12,0.0645,0.7303,,31,MRO_diff
Pre-ZLB,roberta_QA_EP_std:lag13,roberta_QA_EP_std,13,-0.2105,0.2556,,31,MRO_diff
Pre-ZLB,roberta_QA_EP_std:lag14,roberta_QA_EP_std,14,0.3234,0.0812,,30,MRO_diff
Pre-ZLB,roberta_QA_EP_std:lag15,roberta_QA_EP_std,15,0.2449,0.2003,,29,MRO_diff
Pre-ZLB,roberta_QA_FS_std:lag1,roberta_QA_FS_std,1,-0.2603,0.1435,,33,MRO_diff
Pre-ZLB,roberta_QA_FS_std:lag2,roberta_QA_FS_std,2,0.0469,0.7955,,33,MRO_diff
Pre-ZLB,roberta_QA_FS_std:lag3,roberta_QA_FS_std,3,-0.0119,0.9474,,33,MRO_diff
Pre-ZLB,roberta_QA_FS_std:lag4,roberta_QA_FS_std,4,0.1376,0.4452,,33,MRO_diff
Pre-ZLB,roberta_QA_FS_std:lag5,roberta_QA_FS_std,5,-0.1471,0.4219,,32,MRO_diff
Pre-ZLB,roberta_QA_FS_std:lag6,roberta_QA_FS_std,6,-0.1837,0.3143,,32,MRO_diff
Pre-ZLB,roberta_QA_FS_std:lag7,roberta_QA_FS_std,7,0.113,0.5379,,32,MRO_diff
Pre-ZLB,roberta_QA_FS_std:lag8,roberta_QA_FS_std,8,-0.1167,0.5247,,32,MRO_diff
Pre-ZLB,roberta_QA_FS_std:lag9,roberta_QA_FS_std,9,-0.1581,0.3873,,32,MRO_diff
Pre-ZLB,roberta_QA_FS_std:lag10,roberta_QA_FS_std,10,0.0485,0.7923,,32,MRO_diff
Pre-ZLB,roberta_QA_FS_std:lag11,roberta_QA_FS_std,11,0.1986,0.2843,,31,MRO_diff
Pre-ZLB,roberta_QA_FS_std:lag12,roberta_QA_FS_std,12,0.2325,0.2082,,31,MRO_diff
Pre-ZLB,roberta_QA_FS_std:lag13,roberta_QA_FS_std,13,0.2694,0.1427,,31,MRO_diff
Pre-ZLB,roberta_QA_FS_std:lag14,roberta_QA_FS_std,14,0.1777,0.3475,,30,MRO_diff
Pre-ZLB,roberta_QA_FS_std:lag15,roberta_QA_FS_std,15,0.3405,0.0707,,29,MRO_diff
Pre-ZLB,roberta_QA_MP_std:lag1,roberta_QA_MP_std,1,0.1539,0.3924,,33,MRO_diff
Pre-ZLB,roberta_QA_MP_std:lag2,roberta_QA_MP_std,2,-0.1005,0.578,,33,MRO_diff
Pre-ZLB,roberta_QA_MP_std:lag3,roberta_QA_MP_std,3,0.0929,0.6069,,33,MRO_diff
Pre-ZLB,roberta_QA_MP_std:lag4,roberta_QA_MP_std,4,0.4113,0.0174,*,33,MRO_diff
Pre-ZLB,roberta_QA_MP_std:lag5,roberta_QA_MP_std,5,-0.0791,0.667,,32,MRO_diff
Pre-ZLB,roberta_QA_MP_std:lag6,roberta_QA_MP_std,6,-0.1042,0.5705,,32,MRO_diff
Pre-ZLB,roberta_QA_MP_std:lag7,roberta_QA_MP_std,7,0.2964,0.0995,,32,MRO_diff
Pre-ZLB,roberta_QA_MP_std:lag8,roberta_QA_MP_std,8,0.1799,0.3246,,32,MRO_diff
Pre-ZLB,roberta_QA_MP_std:lag9,roberta_QA_MP_std,9,0.065,0.7239,,32,MRO_diff
Pre-ZLB,roberta_QA_MP_std:lag10,roberta_QA_MP_std,10,0.1531,0.4029,,32,MRO_diff
Pre-ZLB,roberta_QA_MP_std:lag11,roberta_QA_MP_std,11,0.2351,0.203,,31,MRO_diff
Pre-ZLB,roberta_QA_MP_std:lag12,roberta_QA_MP_std,12,0.0843,0.6522,,31,MRO_diff
Pre-ZLB,roberta_QA_MP_std:lag13,roberta_QA_MP_std,13,0.2484,0.1778,,31,MRO_diff
Pre-ZLB,roberta_QA_MP_std:lag14,roberta_QA_MP_std,14,0.1694,0.3708,,30,MRO_diff
Pre-ZLB,roberta_QA_MP_std:lag15,roberta_QA_MP_std,15,0.2335,0.2229,,29,MRO_diff
ZLB,finbert_max,finbert_max,0,0.0509,0.6283,,93,shadow_diff
ZLB,roberta_max,roberta_max,0,-0.0368,0.7259,,93,shadow_diff
ZLB,finbert_mean,finbert_mean,0,0.062,0.5548,,93,shadow_diff
ZLB,roberta_mean,roberta_mean,0,0.1223,0.2428,,93,shadow_diff
ZLB,finbert_min,finbert_min,0,-0.2593,0.0121,*,93,shadow_diff
ZLB,roberta_min,roberta_min,0,0.0242,0.8175,,93,shadow_diff
ZLB,finbert_std,finbert_std,0,0.233,0.0246,*,93,shadow_diff
ZLB,roberta_std,roberta_std,0,0.1505,0.1499,,93,shadow_diff
ZLB,finbert_count,finbert_count,0,0.0538,0.6088,,93,shadow_diff
ZLB,roberta_count,roberta_count,0,0.0541,0.6068,,93,shadow_diff
ZLB,finbert_IS_max,finbert_IS_max,0,0.0603,0.5655,,93,shadow_diff
ZLB,finbert_QA_max,finbert_QA_max,0,0.1779,0.0879,,93,shadow_diff
ZLB,roberta_IS_max,roberta_IS_max,0,0.0126,0.9045,,93,shadow_diff
ZLB,roberta_QA_max,roberta_QA_max,0,0.0654,0.5333,,93,shadow_diff
ZLB,finbert_IS_mean,finbert_IS_mean,0,-0.0007,0.9947,,93,shadow_diff
ZLB,finbert_QA_mean,finbert_QA_mean,0,0.0845,0.4208,,93,shadow_diff
ZLB,roberta_IS_mean,roberta_IS_mean,0,0.0217,0.8365,,93,shadow_diff
ZLB,roberta_QA_mean,roberta_QA_mean,0,0.1258,0.2294,,93,shadow_diff
ZLB,finbert_IS_min,finbert_IS_min,0,0.1272,0.2242,,93,shadow_diff
ZLB,finbert_QA_min,finbert_QA_min,0,-0.0666,0.5259,,93,shadow_diff
ZLB,roberta_IS_min,roberta_IS_min,0,0.0136,0.897,,93,shadow_diff
ZLB,roberta_QA_min,roberta_QA_min,0,0.0002,0.9986,,93,shadow_diff
ZLB,finbert_IS_std,finbert_IS_std,0,0.0819,0.4352,,93,shadow_diff
ZLB,finbert_QA_std,finbert_QA_std,0,0.1864,0.0736,,93,shadow_diff
ZLB,roberta_IS_std,roberta_IS_std,0,0.1416,0.1758,,93,shadow_diff
ZLB,roberta_QA_std,roberta_QA_std,0,0.1363,0.1926,,93,shadow_diff
ZLB,finbert_IS_count,finbert_IS_count,0,0.054,0.6071,,93,shadow_diff
ZLB,finbert_QA_count,finbert_QA_count,0,0.071,0.4986,,93,shadow_diff
ZLB,roberta_IS_count,roberta_IS_count,0,0.054,0.6071,,93,shadow_diff
ZLB,roberta_QA_count,roberta_QA_count,0,0.071,0.4986,,93,shadow_diff
ZLB,finbert_EP_max,finbert_EP_max,0,0.0779,0.4581,,93,shadow_diff
ZLB,finbert_FS_max,finbert_FS_max,0,0.1758,0.0919,,93,shadow_diff
ZLB,finbert_MP_max,finbert_MP_max,0,-0.0206,0.8446,,93,shadow_diff
ZLB,roberta_EP_max,roberta_EP_max,0,-0.0891,0.3958,,93,shadow_diff
ZLB,roberta_FS_max,roberta_FS_max,0,0.1824,0.0801,,93,shadow_diff
ZLB,roberta_MP_max,roberta_MP_max,0,-0.028,0.7899,,93,shadow_diff
ZLB,finbert_EP_mean,finbert_EP_mean,0,-0.1145,0.2742,,93,shadow_diff
ZLB,finbert_FS_mean,finbert_FS_mean,0,0.0349,0.74,,93,shadow_diff
ZLB,finbert_MP_mean,finbert_MP_mean,0,0.0308,0.7692,,93,shadow_diff
ZLB,roberta_EP_mean,roberta_EP_mean,0,0.1137,0.278,,93,shadow_diff
ZLB,roberta_FS_mean,roberta_FS_mean,0,-0.0281,0.7893,,93,shadow_diff
ZLB,roberta_MP_mean,roberta_MP_mean,0,0.0459,0.6622,,93,shadow_diff
ZLB,finbert_EP_min,finbert_EP_min,0,-0.0589,0.575,,93,shadow_diff
ZLB,finbert_FS_min,finbert_FS_min,0,0.0763,0.4674,,93,shadow_diff
